"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s23","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s37","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s39","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s40","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s41","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s44","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s45","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s46","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s47","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s55","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s56","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s59","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s61","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-s64","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-t267","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-t432","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-v80","onbekend","onbekend",""
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s278","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s279","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s379","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-v2a","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-v2b","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-v2c","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-v3942a","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-v3942b","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-v3949","Mengelberg, Friedrich Wilhelm","Mengelberg, Friedrich Wilhelm","https://data.rkd.nl/artists/55222"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s3909","I.M.","I.M.","https://data.rkd.nl/artists/232643"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-v869","Harzing, Wim","Harzing, Wim","https://data.rkd.nl/artists/36358"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s377","Molkenboer, Anton","Molkenboer, Anton","https://data.rkd.nl/artists/56719"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s382","Molkenboer, Anton","Molkenboer, Anton","https://data.rkd.nl/artists/56719"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s457","Molkenboer, Anton","Molkenboer, Anton","https://data.rkd.nl/artists/56719"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s3938","Molkenboer, Anton","Molkenboer, Anton","https://data.rkd.nl/artists/56719"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-v3950","Molkenboer, Anton","Molkenboer, Anton","https://data.rkd.nl/artists/56719"
