"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0177","Hermans, Benoît","Hermans, Benoît","https://data.rkd.nl/artists/37801"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0178","Hermans, Benoît","Hermans, Benoît","https://data.rkd.nl/artists/37801"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0182.1-15","Hemert, Frank van","Hemert, Frank van","https://data.rkd.nl/artists/37335"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0183","Hemert, Frank van","Hemert, Frank van","https://data.rkd.nl/artists/37335"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0185","Hemert, Frank van","Hemert, Frank van","https://data.rkd.nl/artists/37335"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0186","Hemert, Frank van","Hemert, Frank van","https://data.rkd.nl/artists/37335"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0187.1-2","Hemert, Frank van","Hemert, Frank van","https://data.rkd.nl/artists/37335"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0190","Herwaarden, Caren van","Herwaarden, Caren van","https://data.rkd.nl/artists/37985"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0194","Herwaarden, Caren van","Herwaarden, Caren van","https://data.rkd.nl/artists/37985"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0205","Hoekstra, Berend","Hoekstra, Berend","https://data.rkd.nl/artists/38778"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0206","Hoekstra, Berend","Hoekstra, Berend","https://data.rkd.nl/artists/38778"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0207","Hoekstra, Berend","Hoekstra, Berend","https://data.rkd.nl/artists/38778"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0208","Hoekstra, Berend","Hoekstra, Berend","https://data.rkd.nl/artists/38778"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0220","Hooghiemstra, Tjibbe","Hooghiemstra, Tjibbe","https://data.rkd.nl/artists/39562"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0221","Hooghiemstra, Tjibbe","Hooghiemstra, Tjibbe","https://data.rkd.nl/artists/39562"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0222","Hooghiemstra, Tjibbe","Hooghiemstra, Tjibbe","https://data.rkd.nl/artists/39562"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0227","Hout, Seet van","Hout, Seet van","https://data.rkd.nl/artists/40013"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0240","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0241","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0251","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0252","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0253","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0254","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0255","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0256","Kramer, Arno","Kramer, Arno","https://data.rkd.nl/artists/46244"
