"uri","type","aat_label","aat_uri"
"http://data.collectienederland.nl/resource/document/rijksakademie/0279","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0277","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0271","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0264","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0254","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0251","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0249","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0245","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0227","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0216","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0215","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0204","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0197-A","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0189","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0185","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0178","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0172","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0170","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0156","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0155","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0144","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0110","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0103","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0082","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0068","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0056","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0013","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0008","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0006","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1693","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0584","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0537","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0529","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0507","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0486","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0477","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0469","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0461","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0406","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0403","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0396","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0393","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0374","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0352","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0341","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0330","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0319","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0300","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0284","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0265","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0262","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0248","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0240","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0213","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0210","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0194","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0167","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0117","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0099","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0091","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1447","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/6348","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0961","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0839","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0618","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0614","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0603","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0616","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1514","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1454","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1420","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1164","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1048","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1482","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1214","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1430","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1133","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1087","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1084","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1082","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1065","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/0983","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1425","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1331","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1342","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1341","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1181","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1162","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1097","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1025","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1423","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1126","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/3024","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/3020","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2961","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2902","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2898","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2897A","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2739","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2604","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2321","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2171","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/2037","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1988","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1984","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1926","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
"http://data.collectienederland.nl/resource/document/rijksakademie/1763","ets","etsen (prenten)","http://vocab.getty.edu/aat/300041365"
