"uri","type","aat_label","aat_uri"
"http://data.collectienederland.nl/resource/document/mauritshuis/157","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/155","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/124","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/119","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/113","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/96","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/85","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/8","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/63","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/52","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/49","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/38","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/30","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/272","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/27","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/269","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/261","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/258","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/247","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/242","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/228","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/225","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/19","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/174","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/16","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/149","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/141","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/138","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/130","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/127","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/116","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/111","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/11","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/98","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/74","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/64","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/62","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/60","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/57","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/53","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/25","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/238","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/236","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/234","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/232","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/230","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/23","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/21","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/178","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/144","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/142","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/140","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/137","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/135","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/133","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/105","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/101","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/68","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/66","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/59","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/55","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/51","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/32","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/273","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/271","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/266","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/264","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/262","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/245","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/227","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/223","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/208","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/204","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/200","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/148","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/146","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/139","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/131","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/110","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/94","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/90","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/87","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/83","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/6","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/36","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/29","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/249","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/241","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/216","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/2","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/197","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/195","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/176","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/172","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/169","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/165","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/161","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/14","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/118","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/114","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/107","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/9","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/48","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/42","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/40","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/39","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/37","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/259","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/257","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/254","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/252","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/251","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/218","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/215","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/210","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/120","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/117","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/115","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/86","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/84","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/75","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/73","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/4","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/260","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/246","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/229","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/221","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/207","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/202","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/162","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/159","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/153","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/151","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/128","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/126","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/12","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/112","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/1","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/92","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/89","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/81","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/78","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/70","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/67","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/56","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/45","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/34","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/170","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/167","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/156","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/mauritshuis/145","painting","paintings (visual works)","http://vocab.getty.edu/aat/300033618"
