"uri","type","aat_label","aat_uri"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1818","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1806","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1737","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1735","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1647","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1535","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1531","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1293","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1083","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1078","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1076","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0939","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0892","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0877","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0825","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0808","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0679","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0424","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0258","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0224","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0168","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0166","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0046","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0037","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0018","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0010","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1091","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0981","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0880","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0814","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0809","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0793","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0695","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0564","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0330","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0199","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0155","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0060","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0013","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0011","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1736","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1649","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1646","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1641","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1475","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1458","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1295","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1290","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1287","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1085","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0806","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0447","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0408","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0237","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0226","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1088","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1077","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0937","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0839","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0817","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0169","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0005","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1820","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1762","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1405","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1296","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0354","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0260","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1880","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1865","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1746","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1745","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1407","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0946","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0822","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0691","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0689","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0678","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0174","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1827","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1821","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1452","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0947","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0893","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0821","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0805","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0802","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0491","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0481","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0476","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0353","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0200","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0020","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1752","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0963","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0823","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0514","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0033","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1753","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1408","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0804","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0800","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0153","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1744","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0820","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0803","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0801","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0799","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0690","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0030","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1406","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0948","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1916","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1828","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1448","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0923","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1914","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1912","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1893","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1760","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1388","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1311","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0494","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0489","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0410","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0369","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0367","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0365","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0080","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1779","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1478","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1444","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1440","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1328","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1306","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1285","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0844","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0826","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0721","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0532","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0370","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0109","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0105","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0084","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1843","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1808","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1803","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1520","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1372","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/1064","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0942","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0846","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0718","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
"http://data.collectienederland.nl/resource/document/museum-belvedere/0717","schilderij","schilderingen","http://vocab.getty.edu/aat/300033618"
