"File","rdf:RDF - edm:ProvidedCHO - rdf:about","dc:type_literal","rdf:RDF - edm:ProvidedCHO - dc:type - skos:Concept - rdf:about","rdf:RDF - edm:ProvidedCHO - dcterms:medium","rdf:RDF - edm:ProvidedCHO - dcterms:medium - rdf:resource","dcterms:medium_URI","rdf:RDF - edm:ProvidedCHO - edmfp:technique - rdf:resource","edmfp:technique_URI","rdf:RDF - edm:ProvidedCHO - edmfp:technique","rdf:RDF - edm:ProvidedCHO - dcterms:provenance","rdf:RDF - edm:ProvidedCHO - dc:date","rdf:RDF - edm:ProvidedCHO - dcterms:creator - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:creator - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dc:creator - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dc:description - xml:lang","rdf:RDF - edm:ProvidedCHO - dc:description","rdf:RDF - edm:ProvidedCHO - dc:identifier","rdf:RDF - edm:ProvidedCHO - dc:title - xml:lang","rdf:RDF - edm:ProvidedCHO - dc:title","rdf:RDF - edm:ProvidedCHO - edm:type","rdf:RDF - edm:ProvidedCHO - dcterms:created - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:created","rdf:RDF - edm:ProvidedCHO - mrel:dsr - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - mrel:dsr - edm:Agent - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dcterms:spatial - edm:Place - skos:prefLabel - xml:lang","rdf:RDF - edm:ProvidedCHO - dcterms:spatial - edm:Place - skos:prefLabel","rdf:RDF - edm:ProvidedCHO - dcterms:isPartOf","rdf:RDF - edm:ProvidedCHO - mrel:spn - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - rdf:about","rdf:RDF - ore:Aggregation - edm:aggregatedCHO - rdf:resource","rdf:RDF - ore:Aggregation - edm:dataProvider - edm:Agent - skos:prefLabel - xml:lang","rdf:RDF - ore:Aggregation - edm:dataProvider - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - edm:isShownAt - edm:WebResource - rdf:about","rdf:RDF - ore:Aggregation - edm:provider - edm:Agent - rdf:about","rdf:RDF - ore:Aggregation - edm:provider - edm:Agent - skos:prefLabel","rdf:RDF - ore:Aggregation - edm:rights - rdf:resource","rdf:RDF - ore:Aggregation - edm:hasView - edm:WebResource - rdf:about","rdf:RDF - ore:Aggregation - edm:isShownBy - edm:WebResource - rdf:about"
"22-11-18_13:54:06/Item_34559725.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559725.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559726.xml","https://modemuze.nl/localID/europeana-fashion/04137","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","1984","1919 - 1925","nl","Batavier, Bontweverij de (Winterswijk)","Batavier, Bontweverij de (Winterswijk)","nl","Sjaal in de kleuren beige, paars, oranje, grijs en bruin. Blokmotiefje met ingeweven kleurstreep oranje en paars. Aan de beide breedte-kanten ingedraaide franje. ","04137","nl","Sjaal met ingeweven kleurstreep","IMAGE","nl","1919","nl","uitvoerder","nl","Winterswijk","","","localID/europeana-fashion/Aggregation_04137","localID/europeana-fashion/04137","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04137","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04137.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04137.jpg"
"22-11-18_13:54:06/Item_34559726.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","schenking","","nl","Ploeg, Weverij De (Bergeijk)","Ploeg, Weverij De (Bergeijk)","","","","","","","","","nl","uitgever","nl","Bergeijk","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559726.xml","","sjaal","http://thesaurus.europeanafashion.eu/thesaurus/10177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559726.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559726.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559726.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559727.xml","https://modemuze.nl/localID/europeana-fashion/04390","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","ananasvezel","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","1986","","nl","","","nl","Wit, glanzend weefsel in platbinding. Met handgenaaid smal zoompje. Met kleine weeffout ","04390","nl","Zakdoek van ananasvezel","IMAGE","","","","","","","","","localID/europeana-fashion/Aggregation_04390","localID/europeana-fashion/04390","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04390","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04390.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04390.jpg"
"22-11-18_13:54:06/Item_34559727.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","ananasvezel","http://thesaurus.europeanafashion.eu/thesaurus/10482","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","schenking","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559727.xml","","zakdoek","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559727.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559727.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559727.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559728.xml","https://modemuze.nl/localID/europeana-fashion/04391","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","","bedrukt","1986","","nl","","","nl","Ecru katoen lapje, waarop in zwart een banier die aan de linkerkant uitmondt in weelderige bladvormen en rechts naar binnen opkrult. Met opschrift: 'Maddapollam'. Madapolam is een katoenen stof in vroeger jaren in Suriname veel ingevoerd.De naam is afkomstig van het in 1789 tijdens een cycloon door een vloedgolf weggespoelde industriedorp Madapolam (Maddapollam) in het presidentschap Madras, Brits-Indië. Het dorp is verdwenen, de naam van de stof heeft zich gehandhaafd. Bron: dbnl.org. ","04391","nl","Embleem met banier met tekst 'Maddapollam'","IMAGE","","","","","","","","","localID/europeana-fashion/Aggregation_04391","localID/europeana-fashion/04391","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04391","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04391.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04391.jpg"
"22-11-18_13:54:06/Item_34559728.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","schenking","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559728.xml","","embleem","http://thesaurus.europeanafashion.eu/thesaurus/10301","","","","http://thesaurus.europeanafashion.eu/thesaurus/10419","","bedrukt","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559728.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559728.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559728.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559729.xml","https://modemuze.nl/localID/europeana-fashion/04583a=b","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","linnen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","1984","1920 - 1960","nl","Louwers, Linnen- en damastweverij A. (Meerveldhoven)","Louwers, Linnen- en damastweverij A. (Meerveldhoven)","nl","Blauw-wit bontgeweven stof in platbinding, 'pied de poulle-ruitje'. (a) heeft plaketiket met tekst '½ cm bont 2/2 125 cm ƒ 4.65 p.m.'. ","04583a=b","nl","Proeflappen kledingstof 'bakkersbroek' ruitje","IMAGE","nl","1920","nl","uitvoerder","nl","Veldhoven (Meerveldhoven)","","","localID/europeana-fashion/Aggregation_04583a=b","localID/europeana-fashion/04583a=b","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04583a=b","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04583a=b.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04583a=b.jpg"
"22-11-18_13:54:06/Item_34559729.xml","","kledingstof","http://thesaurus.europeanafashion.eu/thesaurus/10509","linnen","http://thesaurus.europeanafashion.eu/thesaurus/10355","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","aankoop","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559729.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559729.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559730.xml","https://modemuze.nl/localID/europeana-fashion/04598","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","1984","1920 - 1960","nl","Louwers, Linnen- en damastweverij A. (Meerveldhoven)","Louwers, Linnen- en damastweverij A. (Meerveldhoven)","nl","Naturelkleurige kledingstof als proef voor judopak, dubbelgeweven, met 2/3 deel gerstekorrel en 1/3 deel gestreept. ","04598","nl","Proef voor judopak, naturel, dubbelweefsel","IMAGE","nl","1920","nl","uitvoerder","nl","Veldhoven (Meerveldhoven)","","","localID/europeana-fashion/Aggregation_04598","localID/europeana-fashion/04598","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04598","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04598.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04598.jpg"
"22-11-18_13:54:06/Item_34559730.xml","","sportkleding","http://thesaurus.europeanafashion.eu/thesaurus/10121","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","aankoop","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559730.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559730.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559731.xml","https://modemuze.nl/localID/europeana-fashion/04614","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","1984","1960","nl","Louwers, Linnen- en damastweverij A. (Meerveldhoven)","Louwers, Linnen- en damastweverij A. (Meerveldhoven)","nl","Witte zakdoek met 4 randen, waarbij in de platbinding een dikke draad gebruikt is en aan 2 zijden afgesloten met een rode draad. In het midden lopen 3 banen in andere binding met telkens de tekst 'G.Z.R. 1960'. ","04614","nl","Zakdoek 'G.Z.R. 1960'","IMAGE","nl","1960","nl","uitvoerder","nl","Veldhoven (Meerveldhoven)","","","localID/europeana-fashion/Aggregation_04614","localID/europeana-fashion/04614","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04614","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04614.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04614.jpg"
"22-11-18_13:54:06/Item_34559731.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","aankoop","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559731.xml","","zakdoek","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559731.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559731.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559731.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559732.xml","https://modemuze.nl/localID/europeana-fashion/04929","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","","bedrukt","1985","1956 - 1960","nl","Ploeg, Weverij De (Bergeijk)","Ploeg, Weverij De (Bergeijk)","nl","Platte zak met tunnel en schuiflint. Rood fond met brede verticale streep waarin witte gestileerde takken, dessin 'Fleur Chinoise' . Aan een zijde met ballpoint geschreven 'Tanja de Bie'. ","04929","nl","Gymtas van stof 'Fleur Chinoise'","IMAGE","nl","1956","nl","uitvoerder","nl","Bergeijk","Living Spaces","","localID/europeana-fashion/Aggregation_04929","localID/europeana-fashion/04929","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04929","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04929.JPG","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04929.JPG"
"22-11-18_13:54:06/Item_34559732.xml","","kledingaccessoire","http://thesaurus.europeanafashion.eu/thesaurus/10132","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","schenking","ca","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559732.xml","","tas","http://thesaurus.europeanafashion.eu/thesaurus/10134","","","","http://thesaurus.europeanafashion.eu/thesaurus/10419","","bedrukt","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559732.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10001","","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559732.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559732.xml","","","http://thesaurus.europeanafashion.eu/thesaurus/10134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22-11-18_13:54:06/Item_34559733.xml","https://modemuze.nl/localID/europeana-fashion/04934","kleding","http://thesaurus.europeanafashion.eu/thesaurus/10001","katoen","","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053658","genaaid","1985","1955","nl","Ploeg, Weverij De (Bergeijk)","Ploeg, Weverij De (Bergeijk)","nl","Cirkelrok met tailleband, twee ophanglussen en rits. Changeantstof oranjegroen met om de 5 cm smalle groene streep. ","04934","nl","Cirkelrok, oranje groen changeant met groene streep","IMAGE","nl","1955","nl","uitvoerder","nl","Bergeijk","","","localID/europeana-fashion/Aggregation_04934","localID/europeana-fashion/04934","nl","TextielMuseum","https://textielmuseum.nl/collectie/objecten?diw-id=brabantcloud_textielmuseum-objecten_04934","http://www.europeanafashion.eu/","Europeana Fashion","http://rightsstatements.org/vocab/InC/1.0/","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04934.jpg","http://textielmuseum.adlibhosting.com/apiimages/wwwopac.ashx?command=getcontent&server=images&value=reg/04934.jpg"
"22-11-18_13:54:06/Item_34559733.xml","","bovenkleding","http://thesaurus.europeanafashion.eu/thesaurus/10002","katoen","http://thesaurus.europeanafashion.eu/thesaurus/10354","","","http://vocab.getty.edu/http://vocab.getty.edu/aat/300053642","geweven","schenking","ca","","","","","","","","","","","","","","","","","","","","","","","","","","",""
