uri,type
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001910","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009781","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009620","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009617","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009615","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009614","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009612","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009609","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009516","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002343","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002290","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002287","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002254","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002191","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002183","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002155","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000006348","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004608","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004568","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000004132","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000645","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002330","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002273","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002142","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002096","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002063","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002055","schilderij"
"http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000002049","schilderij"
