uri,type
"http://data.collectienederland.nl/resource/document/mauritshuis/86","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/84","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/75","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/73","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/4","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/260","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/246","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/229","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/221","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/207","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/202","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/162","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/159","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/153","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/151","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/128","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/126","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/12","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/112","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/1","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/92","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/89","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/81","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/78","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/70","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/67","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/56","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/45","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/34","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/170","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/167","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/156","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/145","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/134","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/109","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/709","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/705","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/703","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/701","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/688","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/686","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/682","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/608","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/596","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/585","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/559","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/553","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/551","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/420","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/731","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/707","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/673","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/658","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/654","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/615","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/613","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/611","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/598","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/469","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/463","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/461","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/456","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/454","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/357","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/353","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/336","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/334","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/332","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/329","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/323","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/321","painting"
