uri,type
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002343","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002045","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000907","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000519","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000251","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000518","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000512","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000392","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002116","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000872","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000799","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000524","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000480","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000117","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000050","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000049.1-2","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002049","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002041","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000525","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002042","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000926","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000654","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000514","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000357","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000278","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000003","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002639","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001056","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000927","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000794","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000521","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000511","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002147","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002044","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000880","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000696*","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000084","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000075","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002078","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000048","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000005","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002149","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000810","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000244","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002640","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002048","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000068","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000002","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0171","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0018.1-15","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0184.1-3","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0138","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0172","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0139","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/H-00004478","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002689","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001726","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001699","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001777","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/H-00004477","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002690","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001741","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001843","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001841","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001812","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001842","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001840.1-2","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00001811","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/B-00000550","olieverfschilderij"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002031","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00000458","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002018","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002028","schildering"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/S-00002022","schildering"
