uri,creators
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0577","Zandvliet, Willy (1926-1982)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0613","Zandvliet, Willy (1926-1982)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1161","Zandvliet, Willy (1926-1982)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1374","Zandvliet, Willy (1926-1982)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0339","Kramer, Arno (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0388","Kramer, Arno (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0391","Kramer, Arno (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0395","Kramer, Arno (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1519","Kramer, Arno (1945)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0045","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0062","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0063","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0064","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0065","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0066","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0068","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0205","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0323","Versteegen, Klaus (1943)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0181","Voorde, Reinier van de (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0562","Voorde, Reinier van de (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0563","Voorde, Reinier van de (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0564","Voorde, Reinier van de (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0565","Voorde, Reinier van de (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0595","Voorde, Reinier van de (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0067","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0069","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0070","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0071","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0072","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0073","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0074","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0075","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0076","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0077","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0078","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0079","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0080","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0081","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0083","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0084","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0085","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0086","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0371","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0386","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1267","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1268","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1481","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1617","Knopperts, Harry (1955)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0102","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0103","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0104","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0105","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0106","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0107","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0108","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0109","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0208","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0303","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1520","Ebeling Koning, Hans (1931)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0112","Kortenhorst, Lies (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0128","Kortenhorst, Lies (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0584","Kortenhorst, Lies (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0585","Kortenhorst, Lies (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0586","Kortenhorst, Lies (1953)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0113","Koers, Johan (1957)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0114","Koers, Johan (1957)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0125","Koers, Johan (1957)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0921","Koers, Johan (1957)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0922","Koers, Johan (1957)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0947","Koers, Johan (1957)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0129","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0130","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0131","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0132","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0356","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0392","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0591","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0665","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0674","Groote Willink, Gerrit Jan (1946)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0134","Wisman, Bert (1949)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1433","Wisman, Bert (1949)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0156","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0158","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0169","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0170","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0171","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0242","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0560","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G0561","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1022","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1023","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1024","Ven, Henk van der (1951)"
"http://data.collectienederland.nl/resource/document/moderne-kunst-museum-deventer/G1440","Ven, Henk van der (1951)"
