uri,creators
"http://data.collectienederland.nl/resource/document/van-abbe-museum/399","Max Rädecker"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/401","Otto van Rees"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/403","Coba Ritsema"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/404","Gé Röling"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/407","Anton Rooskens"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/410","Dio Rovers"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/42","Martinus Johannes Bies"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/426","Antonio Saura"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/427","Antonio Saura"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/428","Egbert Rubertus Derk Schaap"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/429","Pie Schmitz"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/44","Roger Bissière"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/45","Roger Bissière"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/46","Roger Bissière"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/434","Wout Schram"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/435","Sierk Schröder"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/436","Wim Schuhmacher"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/437","Wim Schuhmacher"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/438","Wim Schuhmacher"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/439","William Henry Singer"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/441","Frans Slager"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/442","Frans Slager"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/443","Pieter J. Slager jr."
"http://data.collectienederland.nl/resource/document/van-abbe-museum/444","Petrus Marinus Slager"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/445","Jan Sluijters"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/446","Jan Sluijters"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/447","Jan Sluijters"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/448","Jan Sluijters"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/449","Jan Sluijters"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/450","Jan Sluijters"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/451","Gust. De Smet"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/452","Gust. De Smet"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/458","Frank Stella"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/466","Quiryn van Tiel"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/469","Charley Toorop"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/470","Charley Toorop"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/471","Charley Toorop"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/472","Charley Toorop"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/474","Charley Toorop"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/476","Walter Vaes"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/477","Victor Vasarely"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/478","Victor Vasarely"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/479","Bram van Velde"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/480","Geer van Velde"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/483","Kees Verwey"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/485","Jan Voerman"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/489","Cornelis Vreedenburgh"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/49","Ferencz von Bölcskey"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/611","Bob Bonies"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/864","Bob Bonies"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/502","Betsy Westendorp-Osieck"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/503","Jan Wiegers"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/504","Matthieu Wiegman"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/505","Piet Wiegman"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/508","Carel Willink"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/509","Carel Willink"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/51","Georges Braque"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/52","Georges Braque"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/510","Theo Wolvecamp"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/511","Piet van Wijngaerdt"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/53","Arthur Briët"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/54","Heinrich Campendonk"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/58","Hendrik Chabot"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/60","Hendrik Chabot"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/601","Ben Schonzeit"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/61","Marc Chagall"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/63","Arnout Colnot"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/64","Constant"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/65","Constant"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/67","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/68","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/69","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/70","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/71","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/72","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/73","Corneille"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/794","Robert Mangold"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/744","Frans Clement"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/745","Frans Clement"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/774","Jan Gregoor"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/80","Alan Davie"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/826","Anselm Kiefer"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/835","Anselm Kiefer"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/84","Robert Delaunay"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/89","Jef Diederen"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/881","Isolde Wawrin"
"http://data.collectienederland.nl/resource/document/van-abbe-museum/911","Jean Brusselmans"
